id_mutation;Date_mutation;Nature_mutation;valeur_fonciere;id_bien_immo
8975;14/02/2020;Vente;258000;8975
8976;14/02/2020;Vente;268400;8976
8977;14/02/2020;Vente;150100;8977
8978;14/02/2020;Vente;264000;8978
8979;14/02/2020;Vente;235000;8979
8980;14/02/2020;Vente;234000;8980
8981;14/02/2020;Vente;289600;8981
8982;14/02/2020;Vente;51500;8982
8983;14/02/2020;Vente;180000;8983
8984;14/02/2020;Vente;146231;8984
8985;14/02/2020;Vente;55000;8985
8986;14/02/2020;Vente;88000;8986
8987;14/02/2020;Vente;45000;8987
8988;14/02/2020;Vente;191000;8988
8989;14/02/2020;Vente;114070;8989
8990;14/02/2020;Vente;141240;8990
8991;14/02/2020;Vente;245000;8991
8992;14/02/2020;Vente;39000;8992
8993;14/02/2020;Vente;79000;8993
8994;14/02/2020;Vente;142000;8994
8995;14/02/2020;Vente;54000;8995
8996;14/02/2020;Vente;150000;8996
8997;14/02/2020;Vente;106000;8997
8998;14/02/2020;Vente;110000;8998
8999;14/02/2020;Vente;220000;8999
9000;14/02/2020;Vente;94000;9000
9001;14/02/2020;Vente;155000;9001
9002;14/02/2020;Vente;141000;9002
9003;14/02/2020;Vente;30000;9003
9004;14/02/2020;Vente;295000;9004
9005;14/02/2020;Vente;158000;9005
9006;14/02/2020;Vente;209000;9006
9007;14/02/2020;Vente;459056;9007
9008;14/02/2020;Vente;595000;9008
9009;14/02/2020;Vente;143100;9009
9010;14/02/2020;Vente;225000;9010
9011;14/02/2020;Vente;151000;9011
9012;14/02/2020;Vente;131202,3;9012
9013;14/02/2020;Vente;262400;9013
9014;14/02/2020;Vente;159800;9014
9015;14/02/2020;Vente;264475;9015
9016;14/02/2020;Vente;155000;9016
9017;14/02/2020;Vente;330000;9017
9018;14/02/2020;Vente;214000;9018
9019;14/02/2020;Vente;105000;9019
9020;14/02/2020;Vente;137000;9020
9021;14/02/2020;Vente;109000;9021
9022;14/02/2020;Vente;156000;9022
9023;14/02/2020;Vente;177110;9023
9024;14/02/2020;Vente;60600;9024
9025;14/02/2020;Vente;103000;9025
9026;14/02/2020;Vente;36000;9026
9027;14/02/2020;Vente;65000;9027
9028;14/02/2020;Vente;41000;9028
9029;14/02/2020;Vente;108392;9029
9030;14/02/2020;Vente;71000;9030
9031;14/02/2020;Vente;37000;9031
9032;14/02/2020;Vente;94000;9032
9033;14/02/2020;Vente;61845;9033
9034;14/02/2020;Vente;53000;9034
9035;14/02/2020;Vente;84500;9035
9036;14/02/2020;Vente;29000;9036
9037;14/02/2020;Vente;46000;9037
9038;14/02/2020;Vente;62500;9038
9039;14/02/2020;Vente;124500;9039
9040;14/02/2020;Vente;107435;9040
9041;14/02/2020;Vente;105000;9041
9042;14/02/2020;Vente;173500;9042
9043;14/02/2020;Vente;274000;9043
9044;14/02/2020;Vente;53127;9044
9045;14/02/2020;Vente;432000;9045
9046;14/02/2020;Vente;298000;9046
9047;14/02/2020;Vente;58000;9047
9048;14/02/2020;Vente;225000;9048
9049;14/02/2020;Vente;374000;9049
9050;14/02/2020;Vente;212000;9050
9051;14/02/2020;Vente;67425;9051
9052;14/02/2020;Vente;125000;9052
9053;14/02/2020;Vente;66000;9053
9054;14/02/2020;Vente;48000;9054
9055;14/02/2020;Vente;119000;9055
9056;14/02/2020;Vente;170000;9056
9057;14/02/2020;Vente;106200;9057
9058;14/02/2020;Vente;114000;9058
9059;14/02/2020;Vente;233000;9059
9060;14/02/2020;Vente;571050;9060
9061;14/02/2020;Vente;370780;9061
9062;14/02/2020;Vente;363000;9062
9063;14/02/2020;Vente;559000;9063
9064;14/02/2020;Vente;1110000;9064
9065;14/02/2020;Vente;225290;9065
9066;14/02/2020;Vente;187000;9066
9067;14/02/2020;Vente;60000;9067
9068;14/02/2020;Vente;119053;9068
9069;14/02/2020;Vente;54000;9069
9070;14/02/2020;Vente;54500;9070
9071;14/02/2020;Vente;94500;9071
9072;14/02/2020;Vente;35000;9072
9073;14/02/2020;Vente;141310;9073
9074;14/02/2020;Vente;410000;9074
9075;14/02/2020;Vente;74740;9075
9076;14/02/2020;Vente;581990;9076
9077;14/02/2020;Vente;670000;9077
9078;14/02/2020;Vente;599990;9078
9079;14/02/2020;Vente;326470;9079
9080;14/02/2020;Vente;153000;9080
9081;14/02/2020;Vente;418000;9081
9082;14/02/2020;Vente;605000;9082
9083;14/02/2020;Vente;303740;9083
9084;14/02/2020;Vente;482885;9084
9085;14/02/2020;Vente;691550;9085
9086;14/02/2020;Vente;452040;9086
9087;14/02/2020;Vente;1019000;9087
9088;14/02/2020;Vente;607757;9088
9089;14/02/2020;Vente;1409600;9089
9090;14/02/2020;Vente;678762;9090
9091;14/02/2020;Vente;650000;9091
9092;14/02/2020;Vente;425000;9092
9093;14/02/2020;Vente;360000;9093
9094;14/02/2020;Vente;1263000;9094
9095;14/02/2020;Vente;135000;9095
9096;14/02/2020;Vente;386400;9096
9097;14/02/2020;Vente;418500;9097
9098;14/02/2020;Vente;307700;9098
9099;14/02/2020;Vente;365217;9099
9100;14/02/2020;Vente;609600;9100
9101;14/02/2020;Vente;126000;9101
9102;14/02/2020;Vente;490000;9102
9103;14/02/2020;Vente;840000;9103
9104;14/02/2020;Vente;540350;9104
9105;14/02/2020;Vente;326700;9105
9106;14/02/2020;Vente;698000;9106
9107;14/02/2020;Vente;445650;9107
9108;14/02/2020;Vente;569000;9108
9109;14/02/2020;Vente;290700;9109
9110;14/02/2020;Vente;1128000;9110
9111;14/02/2020;Vente;256900;9111
9112;14/02/2020;Vente;1762000;9112
9113;14/02/2020;Vente;615824;9113
9114;14/02/2020;Vente;1585300;9114
9115;14/02/2020;Vente;520000;9115
9116;14/02/2020;Vente;323000;9116
9117;14/02/2020;Vente;849490;9117
9118;14/02/2020;Vente;294000;9118
9119;14/02/2020;Vente;587290;9119
9120;14/02/2020;Vente;924373;9120
9121;14/02/2020;Vente;662300;9121
9122;14/02/2020;Vente;395100;9122
9123;14/02/2020;Vente;569090;9123
9124;14/02/2020;Vente;592800;9124
9125;14/02/2020;Vente;392500;9125
9126;14/02/2020;Vente;292000;9126
9127;14/02/2020;Vente;422900;9127
9128;14/02/2020;Vente;565000;9128
9129;14/02/2020;Vente;388000;9129
9130;14/02/2020;Vente;560500;9130
9131;14/02/2020;Vente;469000;9131
9132;14/02/2020;Vente;1111300;9132
9133;14/02/2020;Vente;343000;9133
9134;14/02/2020;Vente;495000;9134
9135;14/02/2020;Vente;109000;9135
9136;14/02/2020;Vente;200600;9136
9137;14/02/2020;Vente;275000;9137
9138;14/02/2020;Vente;208000;9138
9139;14/02/2020;Vente;265000;9139
9140;14/02/2020;Vente;280000;9140
9141;14/02/2020;Vente;143000;9141
9142;14/02/2020;Vente;320000;9142
9143;14/02/2020;Vente;156000;9143
9144;14/02/2020;Vente;157873;9144
9145;14/02/2020;Vente;175000;9145
9146;14/02/2020;Vente;234000;9146
9147;14/02/2020;Vente;102000;9147
9148;14/02/2020;Vente;320530;9148
9149;14/02/2020;Vente;219650;9149
9150;14/02/2020;Vente;236500;9150
9151;14/02/2020;Vente;171360;9151
9152;14/02/2020;Vente;260000;9152
9153;14/02/2020;Vente;118000;9153
9154;14/02/2020;Vente;117000;9154
9155;14/02/2020;Vente;180000;9155
9156;14/02/2020;Vente;120000;9156
9157;14/02/2020;Vente;379000;9157
9158;14/02/2020;Vente;303000;9158
9159;14/02/2020;Vente;63000;9159
9160;14/02/2020;Vente;170000;9160
9161;14/02/2020;Vente;287271;9161
9162;14/02/2020;Vente;262800;9162
9163;14/02/2020;Vente;124000;9163
9164;14/02/2020;Vente;203520;9164
9165;14/02/2020;Vente;292000;9165
9166;14/02/2020;Vente;267000;9166
9167;14/02/2020;Vente;262000;9167
9168;14/02/2020;Vente;281000;9168
9169;14/02/2020;Vente;229000;9169
9170;14/02/2020;Vente;243800;9170
9171;14/02/2020;Vente;218000;9171
9172;14/02/2020;Vente;172000;9172
9173;14/02/2020;Vente;372000;9173
9174;14/02/2020;Vente;190000;9174
9175;14/02/2020;Vente;864000;9175
9176;14/02/2020;Vente;141000;9176
9177;14/02/2020;Vente;135000;9177
9178;14/02/2020;Vente;101890;9178
9179;14/02/2020;Vente;193800;9179
9180;14/02/2020;Vente;38500;9180
9181;14/02/2020;Vente;148000;9181
9182;14/02/2020;Vente;45000;9182
9183;14/02/2020;Vente;121420;9183
9184;14/02/2020;Vente;131500;9184
9185;14/02/2020;Vente;170550;9185
9186;14/02/2020;Vente;138000;9186
9187;14/02/2020;Vente;66000;9187
9188;14/02/2020;Vente;247000;9188
9189;14/02/2020;Vente;141550;9189
9190;14/02/2020;Vente;137000;9190
9191;14/02/2020;Vente;96000;9191
9192;14/02/2020;Vente;74045;9192
9193;14/02/2020;Vente;297700;9193
9194;14/02/2020;Vente;75000;9194
9195;14/02/2020;Vente;398570;9195
9196;14/02/2020;Vente;33000;9196
9197;14/02/2020;Vente;55000;9197
9198;14/02/2020;Vente;205500;9198
9199;14/02/2020;Vente;235372;9199
9200;14/02/2020;Vente;124000;9200
9201;14/02/2020;Vente;54400;9201
9202;14/02/2020;Vente;168839;9202
9203;14/02/2020;Vente;24000;9203
9204;14/02/2020;Vente;17000;9204
9205;14/02/2020;Vente;45500;9205
9206;14/02/2020;Vente;18500;9206
9207;14/02/2020;Vente;93000;9207
9208;14/02/2020;Vente;124000;9208
9209;14/02/2020;Vente;175000;9209
9210;14/02/2020;Vente;112500;9210
9211;14/02/2020;Vente;153750;9211
9212;14/02/2020;Vente;147450;9212
9213;14/02/2020;Vente;288900;9213
9214;14/02/2020;Vente;107000;9214
9215;14/02/2020;Vente;218000;9215
9216;14/02/2020;Vente;180410;9216
9217;14/02/2020;Vente;146000;9217
9218;14/02/2020;Vente;115000;9218
9219;14/02/2020;Vente;268000;9219
9220;14/02/2020;Vente;73000;9220
9221;14/02/2020;Vente;175500;9221
9222;14/02/2020;Vente;114480;9222
9223;14/02/2020;Vente;215000;9223
9224;14/02/2020;Vente;200000;9224
9225;14/02/2020;Vente;137000;9225
9226;14/02/2020;Vente;152000;9226
9227;14/02/2020;Vente;138000;9227
9228;14/02/2020;Vente;461160;9228
9229;14/02/2020;Vente;819000;9229
9230;14/02/2020;Vente;441900;9230
9231;14/02/2020;Vente;556900;9231
9232;14/02/2020;Vente;224649;9232
9233;14/02/2020;Vente;1080000;9233
9234;14/02/2020;Vente;139048;9234
9235;14/02/2020;Vente;410000;9235
9236;14/02/2020;Vente;200000;9236
9237;14/02/2020;Vente;69000;9237
9238;14/02/2020;Vente;242000;9238
9239;14/02/2020;Vente;737000;9239
9240;14/02/2020;Vente;296000;9240
9241;14/02/2020;Vente;430500;9241
9242;14/02/2020;Vente;265000;9242
9243;14/02/2020;Vente;133480;9243
9244;14/02/2020;Vente;269000;9244
9245;14/02/2020;Vente;202000;9245
9246;14/02/2020;Vente;269200;9246
9247;14/02/2020;Vente;313300;9247
9248;14/02/2020;Vente;454000;9248
9249;14/02/2020;Vente;159800;9249
9250;14/02/2020;Vente;197660;9250
9251;14/02/2020;Vente;105000;9251
9252;14/02/2020;Vente;185000;9252
9253;14/02/2020;Vente;881575;9253
9254;14/02/2020;Vente;462978;9254
9255;14/02/2020;Vente;515750;9255
9256;14/02/2020;Vente;148000;9256
9257;14/02/2020;Vente;587500;9257
9258;14/02/2020;Vente;273550;9258
9259;14/02/2020;Vente;290000;9259
9260;14/02/2020;Vente;212000;9260
9261;14/02/2020;Vente;150000;9261
9262;14/02/2020;Vente;167000;9262
9263;14/02/2020;Vente;148500;9263
9264;14/02/2020;Vente;179000;9264
9265;14/02/2020;Vente;595000;9265
9266;14/02/2020;Vente;306300;9266
9267;14/02/2020;Vente;111030;9267
9268;14/02/2020;Vente;227000;9268
9269;14/02/2020;Vente;435000;9269
9270;14/02/2020;Vente;360000;9270
9271;14/02/2020;Vente;132000;9271
9272;14/02/2020;Vente;349000;9272
9273;14/02/2020;Vente;430180;9273
9274;14/02/2020;Vente;199810;9274
9275;14/02/2020;Vente;96000;9275
9276;14/02/2020;Vente;172900;9276
9277;14/02/2020;Vente;212000;9277
9278;14/02/2020;Vente;270000;9278
9279;14/02/2020;Vente;57500;9279
9280;14/02/2020;Vente;133500;9280
9281;14/02/2020;Vente;256000;9281
9282;14/02/2020;Vente;237000;9282
9283;14/02/2020;Vente;135000;9283
9284;14/02/2020;Vente;177000;9284
9285;14/02/2020;Vente;105000;9285
9286;14/02/2020;Vente;135500;9286
9287;14/02/2020;Vente;358000;9287
9288;14/02/2020;Vente;230000;9288
9289;14/02/2020;Vente;74000;9289
9290;14/02/2020;Vente;152000;9290
9291;14/02/2020;Vente;124040;9291
9292;14/02/2020;Vente;85500;9292
9293;14/02/2020;Vente;67000;9293
9294;15/02/2020;Vente;62700;9294
9295;15/02/2020;Vente;43000;9295
9296;15/02/2020;Vente;135000;9296
9297;15/02/2020;Vente;116700;9297
9298;15/02/2020;Vente;300000;9298
9299;15/02/2020;Vente;84000;9299
9300;15/02/2020;Vente;95000;9300
9301;15/02/2020;Vente;155000;9301
9302;15/02/2020;Vente;72000;9302
9303;15/02/2020;Vente;109000;9303
9304;15/02/2020;Vente;55000;9304
9305;15/02/2020;Vente;200000;9305
9306;15/02/2020;Vente;139000;9306
9307;15/02/2020;Vente;96270;9307
9308;15/02/2020;Vente;234500;9308
9309;15/02/2020;Vente;34000;9309
9310;15/02/2020;Vente;114940;9310
9311;15/02/2020;Vente;70000;9311
9312;15/02/2020;Vente;63500;9312
9313;15/02/2020;Vente;130000;9313
9314;15/02/2020;Vente;29000;9314
9315;15/02/2020;Vente;79000;9315
9316;15/02/2020;Vente;465000;9316
9317;15/02/2020;Vente;41500;9317
9318;15/02/2020;Vente;68300;9318
9319;15/02/2020;Vente;42500;9319
9320;15/02/2020;Vente;154000;9320
9321;15/02/2020;Vente;80790;9321
9322;15/02/2020;Vente;181000;9322
9323;15/02/2020;Vente;215850;9323
9324;15/02/2020;Vente;100000;9324
9325;15/02/2020;Vente;71500;9325
9326;15/02/2020;Vente;213000;9326
9327;15/02/2020;Vente;179650;9327
9328;15/02/2020;Vente;66000;9328
9329;15/02/2020;Vente;156750;9329
9330;15/02/2020;Vente;98000;9330
9331;15/02/2020;Vente;147500;9331
9332;15/02/2020;Vente;135000;9332
9333;15/02/2020;Vente;133000;9333
9334;15/02/2020;Vente;190300;9334
9335;15/02/2020;Vente;256000;9335
9336;15/02/2020;Vente;225000;9336
9337;15/02/2020;Vente;168000;9337
9338;15/02/2020;Vente;142000;9338
9339;16/02/2020;Vente;106800;9339
9340;17/02/2020;Vente;215000;9340
9341;17/02/2020;Vente;506000;9341
9342;17/02/2020;Vente;189350;9342
9343;17/02/2020;Vente;37900;9343
9344;17/02/2020;Vente;63000;9344
9345;17/02/2020;Vente;19000;9345
9346;17/02/2020;Vente;69300;9346
9347;17/02/2020;Vente;340400;9347
9348;17/02/2020;Vente;262400;9348
9349;17/02/2020;Vente;343000;9349
9350;17/02/2020;Vente;146000;9350
9351;17/02/2020;Vente;118000;9351
9352;17/02/2020;Vente;297000;9352
9353;17/02/2020;Vente;274102;9353
9354;17/02/2020;Vente;409000;9354
9355;17/02/2020;Vente;194030;9355
9356;17/02/2020;Vente;111594;9356
9357;17/02/2020;Vente;82500;9357
9358;17/02/2020;Vente;80000;9358
9359;17/02/2020;Vente;135029;9359
9360;17/02/2020;Vente;138000;9360
9361;17/02/2020;Vente;126000;9361
9362;17/02/2020;Vente;75882;9362
9363;17/02/2020;Vente;542350;9363
9364;17/02/2020;Vente;137000;9364
9365;17/02/2020;Vente;248050;9365
9366;17/02/2020;Vente;199000;9366
9367;17/02/2020;Vente;32000;9367
9368;17/02/2020;Vente;174000;9368
9369;17/02/2020;Vente;69000;9369
9370;17/02/2020;Vente;80000;9370
9371;17/02/2020;Vente;57000;9371
9372;17/02/2020;Vente;149500;9372
9373;17/02/2020;Vente;72000;9373
9374;17/02/2020;Vente;298000;9374
9375;17/02/2020;Vente;256500;9375
9376;17/02/2020;Vente;200000;9376
9377;17/02/2020;Vente;232850;9377
9378;17/02/2020;Vente;234000;9378
9379;17/02/2020;Vente;263000;9379
9380;17/02/2020;Vente;146500;9380
9381;17/02/2020;Vente;104000;9381
9382;17/02/2020;Vente;269500;9382
9383;17/02/2020;Vente;135000;9383
9384;17/02/2020;Vente;87000;9384
9385;17/02/2020;Vente;40200;9385
9386;17/02/2020;Vente;135000;9386
9387;17/02/2020;Vente;210000;9387
9388;17/02/2020;Vente;266000;9388
9389;17/02/2020;Vente;89000;9389
9390;17/02/2020;Vente;112000;9390
9391;17/02/2020;Vente;42000;9391
9392;17/02/2020;Vente;127500;9392
9393;17/02/2020;Vente;62500;9393
9394;17/02/2020;Vente;129000;9394
9395;17/02/2020;Vente;77000;9395
9396;17/02/2020;Vente;52500;9396
9397;17/02/2020;Vente;180000;9397
9398;17/02/2020;Vente;71290;9398
9399;17/02/2020;Vente;81150;9399
9400;17/02/2020;Vente;172700;9400
9401;17/02/2020;Vente;215380;9401
9402;17/02/2020;Vente;128000;9402
9403;17/02/2020;Vente;243500;9403
9404;17/02/2020;Vente;207760;9404
9405;17/02/2020;Vente;159965;9405
9406;17/02/2020;Vente;113760;9406
9407;17/02/2020;Vente;303270;9407
9408;17/02/2020;Vente;143000;9408
9409;17/02/2020;Vente;155000;9409
9410;17/02/2020;Vente;340000;9410
9411;17/02/2020;Vente;72000;9411
9412;17/02/2020;Vente;237000;9412
9413;17/02/2020;Vente;106236;9413
9414;17/02/2020;Vente;160000;9414
9415;17/02/2020;Vente;114670;9415
9416;17/02/2020;Vente;190000;9416
9417;17/02/2020;Vente;76000;9417
9418;17/02/2020;Vente;317000;9418
9419;17/02/2020;Vente;54000;9419
9420;17/02/2020;Vente;150500;9420
9421;17/02/2020;Vente;157000;9421
9422;17/02/2020;Vente;114600;9422
9423;17/02/2020;Vente;73500;9423
9424;17/02/2020;Vente;234900;9424
9425;17/02/2020;Vente;38000;9425
9426;17/02/2020;Vente;103000;9426
9427;17/02/2020;Vente;60370;9427
9428;17/02/2020;Vente;222800;9428
9429;17/02/2020;Vente;293650;9429
9430;17/02/2020;Vente;129800;9430
9431;17/02/2020;Vente;94970;9431
9432;17/02/2020;Vente;122550;9432
9433;17/02/2020;Vente;37500;9433
9434;17/02/2020;Vente;39240;9434
9435;17/02/2020;Vente;142900;9435
9436;17/02/2020;Vente;95000;9436
9437;17/02/2020;Vente;51100;9437
9438;17/02/2020;Vente;54800;9438
9439;17/02/2020;Vente;121000;9439
9440;17/02/2020;Vente;48000;9440
9441;17/02/2020;Vente;525300;9441
9442;17/02/2020;Vente;149960;9442
9443;17/02/2020;Vente;170100;9443
9444;17/02/2020;Vente;156000;9444
9445;17/02/2020;Vente;140000;9445
9446;17/02/2020;Vente;115000;9446
9447;17/02/2020;Vente;89000;9447
9448;17/02/2020;Vente;390700;9448
9449;17/02/2020;Vente;92000;9449
9450;17/02/2020;Vente;124745;9450
9451;17/02/2020;Vente;50000;9451
9452;17/02/2020;Vente;124950;9452
9453;17/02/2020;Vente;91000;9453
9454;17/02/2020;Vente;112500;9454
9455;17/02/2020;Vente;40000;9455
9456;17/02/2020;Vente;104000;9456
9457;17/02/2020;Vente;52000;9457
9458;17/02/2020;Vente;157000;9458
9459;17/02/2020;Vente;50000;9459
9460;17/02/2020;Vente;130400;9460
9461;17/02/2020;Vente;267550;9461
9462;17/02/2020;Vente;95700;9462
9463;17/02/2020;Vente;534500;9463
9464;17/02/2020;Vente;190500;9464
9465;17/02/2020;Vente;133000;9465
9466;17/02/2020;Vente;98000;9466
9467;17/02/2020;Vente;96000;9467
9468;17/02/2020;Vente;99700;9468
9469;17/02/2020;Vente;347400;9469
9470;17/02/2020;Vente;160000;9470
9471;17/02/2020;Vente;120030;9471
9472;17/02/2020;Vente;193218;9472
9473;17/02/2020;Vente;166500;9473
9474;17/02/2020;Vente;107000;9474
9475;17/02/2020;Vente;393880;9475
9476;17/02/2020;Vente;78000;9476
9477;17/02/2020;Vente;225000;9477
9478;17/02/2020;Vente;105500;9478
9479;17/02/2020;Vente;270000;9479
9480;17/02/2020;Vente;429000;9480
9481;17/02/2020;Vente;130000;9481
9482;17/02/2020;Vente;605000;9482
9483;17/02/2020;Vente;437712;9483
9484;17/02/2020;Vente;427750;9484
9485;17/02/2020;Vente;695000;9485
9486;17/02/2020;Vente;1360000;9486
9487;17/02/2020;Vente;957030;9487
9488;17/02/2020;Vente;323400;9488
9489;17/02/2020;Vente;230000;9489
9490;17/02/2020;Vente;897000;9490
9491;17/02/2020;Vente;1660700;9491
9492;17/02/2020;Vente;171000;9492
9493;17/02/2020;Vente;263200;9493
9494;17/02/2020;Vente;393000;9494
9495;17/02/2020;Vente;494000;9495
9496;17/02/2020;Vente;630000;9496
9497;17/02/2020;Vente;366000;9497
9498;17/02/2020;Vente;139000;9498
9499;17/02/2020;Vente;1403850;9499
9500;17/02/2020;Vente;544000;9500
9501;17/02/2020;Vente;921845;9501
9502;17/02/2020;Vente;2670000;9502
9503;17/02/2020;Vente;244000;9503
9504;17/02/2020;Vente;803950;9504
9505;17/02/2020;Vente;156300;9505
9506;17/02/2020;Vente;394230;9506
9507;17/02/2020;Vente;111300;9507
9508;17/02/2020;Vente;754500;9508
9509;17/02/2020;Vente;710600;9509
9510;17/02/2020;Vente;177500;9510
9511;17/02/2020;Vente;169000;9511
9512;17/02/2020;Vente;584958;9512
9513;17/02/2020;Vente;202000;9513
9514;17/02/2020;Vente;83000;9514
9515;17/02/2020;Vente;212000;9515
9516;17/02/2020;Vente;128000;9516
9517;17/02/2020;Vente;88000;9517
9518;17/02/2020;Vente;255000;9518
9519;17/02/2020;Vente;237550;9519
9520;17/02/2020;Vente;227000;9520
9521;17/02/2020;Vente;180000;9521
9522;17/02/2020;Vente;147000;9522
9523;17/02/2020;Vente;259000;9523
9524;17/02/2020;Vente;349000;9524
9525;17/02/2020;Vente;362000;9525
9526;17/02/2020;Vente;153660;9526
9527;17/02/2020;Vente;124000;9527
9528;17/02/2020;Vente;218200;9528
9529;17/02/2020;Vente;184000;9529
9530;17/02/2020;Vente;305000;9530
9531;17/02/2020;Vente;332000;9531
9532;17/02/2020;Vente;211000;9532
9533;17/02/2020;Vente;205000;9533
9534;17/02/2020;Vente;92000;9534
9535;17/02/2020;Vente;270100;9535
9536;17/02/2020;Vente;215210;9536
9537;17/02/2020;Vente;275000;9537
9538;17/02/2020;Vente;226710;9538
9539;17/02/2020;Vente;125012;9539
9540;17/02/2020;Vente;118000;9540
9541;17/02/2020;Vente;343600;9541
9542;17/02/2020;Vente;174500;9542
9543;17/02/2020;Vente;122000;9543
9544;17/02/2020;Vente;146000;9544
9545;17/02/2020;Vente;225000;9545
9546;17/02/2020;Vente;72964;9546
9547;17/02/2020;Vente;270000;9547
9548;17/02/2020;Vente;135000;9548
9549;17/02/2020;Vente;179200;9549
9550;17/02/2020;Vente;45840;9550
9551;17/02/2020;Vente;78000;9551
9552;17/02/2020;Vente;81000;9552
9553;17/02/2020;Vente;35100;9553
9554;17/02/2020;Vente;125000;9554
9555;17/02/2020;Vente;120000;9555
9556;17/02/2020;Vente;40000;9556
9557;17/02/2020;Vente;355000;9557
9558;17/02/2020;Vente;79000;9558
9559;17/02/2020;Vente;102000;9559
9560;17/02/2020;Vente;235000;9560
9561;17/02/2020;Vente;129000;9561
9562;17/02/2020;Vente;365000;9562
9563;17/02/2020;Vente;172000;9563
9564;17/02/2020;Vente;180000;9564
9565;17/02/2020;Vente;160000;9565
9566;17/02/2020;Vente;69000;9566
9567;17/02/2020;Vente;150000;9567
9568;17/02/2020;Vente;97000;9568
9569;17/02/2020;Vente;304000;9569
9570;17/02/2020;Vente;210700;9570
9571;17/02/2020;Vente;252000;9571
9572;17/02/2020;Vente;235000;9572
9573;17/02/2020;Vente;279000;9573
9574;17/02/2020;Vente;559000;9574
9575;17/02/2020;Vente;585000;9575
9576;17/02/2020;Vente;377000;9576
9577;17/02/2020;Vente;334210;9577
9578;17/02/2020;Vente;388800;9578
9579;17/02/2020;Vente;310000;9579
9580;17/02/2020;Vente;222000;9580
9581;17/02/2020;Vente;436500;9581
9582;17/02/2020;Vente;703700;9582
9583;17/02/2020;Vente;379700;9583
9584;17/02/2020;Vente;292000;9584
9585;17/02/2020;Vente;265000;9585
9586;17/02/2020;Vente;560000;9586
9587;17/02/2020;Vente;95000;9587
9588;17/02/2020;Vente;179000;9588
9589;17/02/2020;Vente;144000;9589
9590;17/02/2020;Vente;332500;9590
9591;17/02/2020;Vente;420300;9591
9592;17/02/2020;Vente;154000;9592
9593;17/02/2020;Vente;236000;9593
9594;17/02/2020;Vente;465000;9594
9595;17/02/2020;Vente;480000;9595
9596;17/02/2020;Vente;52000;9596
9597;17/02/2020;Vente;202300;9597
9598;17/02/2020;Vente;191000;9598
9599;17/02/2020;Vente;244120;9599
9600;17/02/2020;Vente;165000;9600
9601;17/02/2020;Vente;155500;9601
9602;17/02/2020;Vente;176000;9602
9603;17/02/2020;Vente;166000;9603
9604;17/02/2020;Vente;535000;9604
9605;17/02/2020;Vente;209500;9605
9606;17/02/2020;Vente;161500;9606
9607;17/02/2020;Vente;132000;9607
9608;17/02/2020;Vente;110000;9608
9609;17/02/2020;Vente;178000;9609
